Row ID,Order ID,Order Date,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8200,CA-2017-125269,4/24/2017,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001628,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,5,0.8,-18.2525
8202,CA-2015-114811,11/8/2015,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,OFF-ST-10000885,Storage,Fellowes Desktop Hanging File Manager,67.15,5,0,16.7875
8207,CA-2015-122266,4/26/2015,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,FUR-TA-10000577,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,1,0.45,-76.6062
8209,CA-2015-141565,9/20/2015,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,OFF-BI-10000545,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,0.7,-913.176
8211,CA-2017-128769,9/7/2017,DM-12955,Dario Medina,Corporate,United States,Nashville,Tennessee,37211,South,OFF-AP-10001271,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,2,0.2,7.1372
8212,CA-2016-116337,11/7/2016,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,FUR-FU-10002030,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,5,0.6,-17.784
8214,CA-2015-120845,9/25/2015,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10001116,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",6.336,4,0.7,-4.6464
8218,CA-2014-120775,10/3/2014,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-FA-10002676,Fasteners,Colored Push Pins,4.344,3,0.2,0.8688
8223,CA-2014-152905,2/18/2014,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000321,Storage,Akro Stacking Bins,12.624,2,0.2,-2.5248
8224,CA-2016-104633,6/12/2016,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,OFF-PA-10000241,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,0,83.646
8226,CA-2017-104136,11/1/2017,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10004243,Paper,Xerox 1939,189.7,10,0,91.056
8228,CA-2016-123050,4/4/2016,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,FUR-FU-10000723,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,0,7.4376
8231,CA-2016-162355,6/30/2016,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10004344,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0,9.7119
8233,CA-2014-158225,9/22/2014,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,OFF-ST-10000675,Storage,"File Shuttle II and Handi-File, Black",169.45,5,0,42.3625
8235,CA-2017-102204,5/1/2017,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,OFF-SU-10001212,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,2,0.2,0.416
8238,CA-2017-103065,10/20/2017,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,OFF-ST-10000617,Storage,Woodgrain Magazine Files by Perma,4.768,2,0.2,-0.7748
8242,CA-2014-109855,9/1/2014,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004716,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,2,0.2,8.3104
8244,CA-2014-109897,8/12/2014,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003691,Phones,BlackBerry Q10,806.336,8,0.2,50.396
8246,US-2014-143581,8/19/2014,BS-11365,Bill Shonely,Corporate,United States,Columbus,Georgia,31907,South,OFF-ST-10000991,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0,10.3473
8247,CA-2015-129217,5/10/2015,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AP-10002439,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5,0.8,-191.619
8249,CA-2016-133816,5/10/2016,CS-12400,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001795,Phones,ClearOne CHATAttach 160 - speaker phone,743.988,2,0.4,-123.998
8250,CA-2015-140221,3/5/2015,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002854,Binders,"Performers Binder/Pad Holder, Black",11.212,2,0.8,-16.818
8254,CA-2017-152310,8/12/2017,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-CO-10000971,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1,0,89.997
8260,CA-2016-118101,6/26/2016,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-PA-10000357,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,0,180.7659
8263,CA-2016-100307,12/15/2016,TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10002552,Paper,Xerox 1958,19.44,3,0,9.3312
8264,CA-2015-138457,9/13/2015,AM-10705,Anne McFarland,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000014,Binders,Heavy-Duty E-Z-D Binders,13.092,4,0.7,-10.0372
8265,CA-2014-131800,12/30/2014,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,OFF-AP-10004136,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,3,0,30.735
8267,CA-2014-118304,4/29/2014,KH-16360,Katherine Hughes,Consumer,United States,Dover,Delaware,19901,East,TEC-PH-10000376,Phones,Square Credit Card Reader,19.98,2,0,5.1948
8268,CA-2017-121790,1/30/2017,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10003469,Tables,Balt Split Level Computer Training Table,69.375,1,0.5,-47.175
8272,CA-2016-169670,12/25/2016,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002331,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,0.1,313.2624
8273,CA-2016-139549,10/20/2016,MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,92020,West,FUR-CH-10001802,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4,0.2,4.8392
8274,CA-2015-104059,6/13/2015,FC-14245,Frank Carlisle,Home Office,United States,Springfield,Ohio,45503,East,OFF-AR-10000634,Art,Newell 320,3.424,1,0.2,0.2996
8275,CA-2017-164112,6/30/2017,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550,East,OFF-ST-10002615,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0,282.2092
8276,CA-2015-143882,6/26/2015,DB-13360,Dennis Bolton,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10004040,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,9,0.2,15.6078
8277,US-2016-139262,2/21/2016,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10003727,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,0.7,-2.7588
8280,CA-2017-146192,4/22/2017,BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003716,Storage,Tennsco Double-Tier Lockers,675.06,3,0,87.7578
8281,CA-2017-134810,5/9/2017,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10002504,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,3,0.2,22.0158
8283,CA-2015-154284,12/21/2015,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-MA-10004241,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2,0.3,137.264
8287,CA-2014-156244,8/12/2014,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-PA-10000295,Paper,Xerox 229,31.104,6,0.2,10.8864
8293,CA-2015-106362,12/11/2015,LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,45373,East,OFF-BI-10003166,Binders,GBC Plasticlear Binding Covers,10.332,3,0.7,-7.5768
8294,US-2017-168802,11/3/2017,JO-15145,Jack O'Briant,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10002393,Binders,Binder Posts,18.368,4,0.2,5.9696
8295,US-2017-146906,3/13/2017,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10011,East,TEC-PH-10001809,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0,74.975
8296,CA-2016-166380,5/30/2016,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,OFF-EN-10002600,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9,0,12.744
8298,US-2015-158911,7/5/2015,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-FU-10003829,Furnishings,Stackable Trays,4.928,2,0.2,0.7392
8300,US-2014-103338,3/11/2014,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001770,Art,Economy #2 Pencils,7.98,3,0,2.0748
8301,CA-2015-109169,4/20/2015,OT-18730,Olvera Toch,Consumer,United States,Detroit,Michigan,48234,Central,OFF-EN-10003296,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,0,81.432
8302,US-2017-167318,7/26/2017,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003870,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0,659.98
8304,US-2014-120313,10/31/2014,NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10003092,Phones,Motorola L804,73.584,2,0.2,8.2782
8305,CA-2017-135419,11/3/2017,BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309,West,FUR-TA-10001086,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,4,0.2,36.4776
8306,CA-2016-128671,8/11/2016,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10001870,Paper,Xerox 202,32.4,5,0,15.552
8309,CA-2016-149335,7/25/2016,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10001419,Art,Newell 325,37.17,9,0,11.151
8310,CA-2014-168312,3/1/2014,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10003692,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,3,0.2,8.5845
8312,US-2017-105935,1/26/2017,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10002157,Furnishings,Artistic Insta-Plaque,62.72,4,0,24.4608
8314,CA-2014-161508,7/12/2014,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,FUR-CH-10002126,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3,0.3,-14.6388
8318,CA-2017-130904,4/11/2017,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000422,Art,Pencil and Crayon Sharpener,1.752,1,0.2,0.1533
8320,CA-2017-133620,11/13/2017,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10009,East,OFF-ST-10004634,Storage,"Personal Folder Holder, Ebony",11.21,1,0,3.363
8321,CA-2015-142937,12/5/2015,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10003582,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.2,4.504
8322,US-2016-149790,9/26/2016,SC-20380,Shahid Collister,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10002026,Binders,Ibico Recycled Linen-Style Covers,15.624,2,0.8,-24.9984
8323,CA-2016-130778,11/19/2016,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10000595,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,0,2.2724
8325,CA-2017-144456,9/8/2017,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,OFF-ST-10001321,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,5,0.2,5.397
8327,CA-2017-103478,7/21/2017,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10001890,Binders,Avery Poly Binder Pockets,2.864,4,0.8,-4.5824
8329,CA-2017-118577,10/6/2017,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10001357,Paper,Xerox 1886,143.7,3,0,68.976
8331,CA-2017-113572,11/7/2017,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002370,Accessories,Maxell CD-R Discs,7.88,4,0,2.5216
8332,CA-2016-153269,3/9/2016,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-ST-10004634,Storage,"Personal Folder Holder, Ebony",11.21,1,0,3.363
8336,CA-2017-161655,5/13/2017,CW-11905,Carl Weiss,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10002082,Binders,GBC Twin Loop Wire Binding Elements,299.52,9,0,149.76
8337,CA-2016-101469,7/2/2016,KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10003986,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2,0,3.157
8338,CA-2014-153087,12/27/2014,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,OFF-PA-10001243,Paper,Xerox 1983,23.92,4,0,11.7208
8340,CA-2017-135076,4/13/2017,YS-21880,Yana Sorensen,Corporate,United States,Hesperia,California,92345,West,FUR-CH-10003774,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.704,6,0.2,-38.2116
8341,CA-2014-161634,11/14/2014,CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-PA-10002262,Paper,Xerox 192,32.4,5,0,15.552
8342,CA-2017-141481,6/11/2017,ZD-21925,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10004532,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,16.5888
8343,CA-2016-132549,11/25/2016,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,35810,South,OFF-ST-10001325,Storage,Sterilite Officeware Hinged File Box,73.36,7,0,19.8072
8344,US-2014-155544,3/21/2014,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-LA-10004544,Labels,Avery 505,59.2,5,0.2,22.2
8347,US-2015-115238,4/30/2015,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002960,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31.4,5,0,13.188
8352,CA-2017-132199,5/3/2017,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004245,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.448,2,0.2,7.3008
8357,CA-2016-163174,8/26/2016,XP-21865,Xylona Preis,Consumer,United States,Athens,Georgia,30605,South,FUR-FU-10000308,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0,41.0388
8358,CA-2014-110555,4/11/2014,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,OFF-ST-10000876,Storage,Eldon Simplefile Box Office,87.08,7,0,24.3824
8361,CA-2017-147207,1/2/2017,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-AR-10001955,Art,Newell 319,31.744,2,0.2,3.968
8365,CA-2017-137631,4/28/2017,JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,34741,South,TEC-PH-10002624,Phones,Samsung Galaxy S4 Mini,751.984,2,0.2,84.5982
8366,CA-2017-157273,1/30/2017,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Phones,Mitel 5320 IP Phone VoIP phone,604.768,4,0.2,60.4768
8367,CA-2014-109918,9/7/2014,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-SU-10004290,Supplies,0,27.36,4,0,7.3872
8370,CA-2016-118745,6/11/2016,SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10003473,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.8517
8371,CA-2016-163972,10/17/2016,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West,FUR-BO-10003894,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,0.15,21.294
8372,CA-2014-165393,12/27/2014,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,Binders,GBC Standard Therm-A-Bind Covers,4.984,1,0.8,-8.4728
8373,CA-2016-113726,11/24/2016,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10003535,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0,33.7266
8374,CA-2016-152940,11/10/2016,RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000352,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,0,4.461
8375,CA-2015-158701,1/5/2015,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004859,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,6,0,23.5872
8377,CA-2017-156272,3/21/2017,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,33068,South,OFF-AP-10001242,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,1,0.2,8.048
8378,CA-2015-162964,11/12/2015,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-ST-10002344,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,1,0.2,-14.5764
8381,CA-2014-103527,9/9/2014,CC-12220,Chris Cortes,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001622,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",10.896,3,0.2,3.405
8382,CA-2016-134544,3/17/2016,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003800,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362
8383,CA-2016-163048,2/8/2016,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,77036,Central,FUR-CH-10001270,Chairs,Harbour Creations Steel Folding Chair,241.5,4,0.3,0
8384,CA-2016-145135,11/26/2016,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,TEC-AC-10003447,Accessories,Micropad Numeric Keypads,59.97,3,0,14.9925
8386,CA-2017-137582,9/4/2017,CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,94601,West,OFF-BI-10001757,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,0.2,4.1328
8387,CA-2015-149601,5/28/2015,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001558,Storage,Acco Perma 4000 Stacking Storage Drawers,16.24,1,0,2.436
8389,CA-2014-139423,11/1/2014,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050,East,OFF-AP-10004708,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0,22.0748
8390,CA-2016-102596,12/27/2016,RD-19810,Ross DeVincentis,Home Office,United States,Akron,Ohio,44312,East,OFF-FA-10000621,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.184,6,0.2,6.2292
8391,CA-2017-153227,12/4/2017,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10001838,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624
8392,CA-2017-110625,12/23/2017,JB-16045,Julia Barnett,Home Office,United States,Danbury,Connecticut,6810,East,FUR-FU-10001473,Furnishings,DAX Wood Document Frame,27.46,2,0,9.8856
8393,CA-2016-142594,12/1/2016,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,TEC-PH-10000193,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0,35.8644
8397,CA-2014-152254,6/30/2014,BD-11620,Brian DeCherney,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10001144,Paper,Xerox 1913,310.688,7,0.2,108.7408
8398,US-2014-120236,9/3/2014,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10004099,Binders,GBC VeloBinder Strips,7.68,5,0.8,-11.52
8399,CA-2017-120061,11/2/2017,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,45503,East,FUR-CH-10001973,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,2,0.3,-35.5136
8400,CA-2015-133837,4/13/2015,TH-21100,Thea Hendricks,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10000344,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,0.8058
8401,CA-2015-110814,12/5/2015,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,OFF-BI-10002026,Binders,Avery Arch Ring Binders,232.4,5,0.2,78.435
8404,CA-2016-154067,2/1/2016,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10002254,Paper,Xerox 1883,105.52,4,0,48.5392
8405,CA-2017-140480,7/8/2017,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10003247,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,4,0,5.8744
8410,CA-2015-134082,12/11/2015,JK-15640,Jim Kriz,Home Office,United States,San Bernardino,California,92404,West,OFF-BI-10004230,Binders,GBC Recycled Grain Textured Covers,110.528,4,0.2,38.6848
8411,CA-2016-130820,11/15/2016,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South,FUR-TA-10001768,Tables,Hon Racetrack Conference Tables,630.024,4,0.4,-199.5076
8412,CA-2016-159765,5/9/2016,TH-21100,Thea Hendricks,Consumer,United States,Salem,Virginia,24153,South,OFF-AR-10003514,Art,4009 Highlighters by Sanford,27.86,7,0,9.1938
8413,CA-2017-132290,3/10/2017,MD-17350,Maribeth Dona,Consumer,United States,Dallas,Texas,75217,Central,FUR-TA-10002228,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.408,4,0.3,-173.3472
8414,CA-2016-147109,12/17/2016,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,76017,Central,OFF-PA-10001972,Paper,Xerox 214,51.84,10,0.2,18.144
8416,CA-2017-107265,4/6/2017,ML-17755,Max Ludwig,Home Office,United States,Marion,Iowa,52302,Central,OFF-PA-10000474,Paper,Easy-staple paper,106.32,3,0,49.9704
8417,CA-2017-118199,5/9/2017,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10004330,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.225
8422,CA-2017-150091,10/12/2017,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,TEC-AC-10002167,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95
8426,CA-2016-137652,8/28/2016,EB-13750,Edward Becker,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-BI-10004099,Binders,GBC VeloBinder Strips,18.432,8,0.7,-12.288
8427,CA-2015-128356,10/2/2015,RP-19390,Resi Pölking,Consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004290,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.944,2,0.2,0.9576
8428,CA-2017-167017,11/23/2017,DC-12850,Dan Campbell,Consumer,United States,Roseville,Michigan,48066,Central,OFF-SU-10001935,Supplies,Staple remover,4.36,2,0,0.1744
8429,US-2017-132220,11/12/2017,DJ-13510,Don Jones,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10004227,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62.352,6,0.2,-10.9116
8430,CA-2016-118129,12/19/2016,CL-12565,Clay Ludtke,Consumer,United States,Reading,Pennsylvania,19601,East,FUR-FU-10004904,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",303.92,5,0.2,-30.392
8431,US-2014-113124,3/30/2014,NC-18340,Nat Carroll,Consumer,United States,Apple Valley,Minnesota,55124,Central,OFF-ST-10001511,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0,6.465
8432,CA-2017-155621,11/8/2017,KN-16450,Kean Nguyen,Corporate,United States,Baltimore,Maryland,21215,East,FUR-FU-10003535,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274.2,10,0,112.422
8433,US-2014-127635,9/14/2014,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-FA-10000053,Fasteners,Revere Boxed Rubber Bands by Revere,6.048,4,0.2,-1.3608
8437,CA-2015-151470,9/20/2015,AM-10705,Anne McFarland,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004040,Binders,Wilson Jones Impact Binders,45.584,11,0.2,16.5242
8438,CA-2015-112823,12/10/2015,RA-19945,Ryan Akin,Consumer,United States,Cleveland,Ohio,44105,East,TEC-AC-10002550,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.488,2,0.2,4.4604
8439,CA-2014-108861,5/28/2014,MM-17260,Magdelene Morse,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10003876,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",136.96,4,0.2,51.36
8440,CA-2017-114370,3/14/2017,BN-11470,Brad Norvell,Corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10000213,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,0.2,4.9616
8441,CA-2016-158302,12/8/2016,JB-16045,Julia Barnett,Home Office,United States,Columbus,Ohio,43229,East,OFF-PA-10002615,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584,3,0.2,3.4398
8442,CA-2017-145779,5/6/2017,DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10002254,Paper,Xerox 1883,84.416,4,0.2,27.4352
8443,US-2016-155173,3/6/2016,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10004586,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94,2,0.4,-71.99
8446,CA-2017-125451,10/23/2017,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,FUR-TA-10001039,Tables,KI Adjustable-Height Table,240.744,4,0.3,-13.7568
